Date,Month,Ward,Location,Road_Type,No_of_vehicles_involved,Minor_Injury,Severe_Injury,Fatal/Death,Time_Range,Cause,Month_Num,Nepali_Season,Season,Weather_Clear,Weather_Cold,Weather_Cool,Weather_Dry,Weather_Dusty,Weather_Foggy,Weather_Frosty,Weather_Hot,Weather_Humid,Weather_Mild,Weather_Overcast,Weather_Pleasant,Weather_Rainy,Weather_Thunderstorm,Weather_Warm,Weather_Windy,Severity,Total_Injuries,Casualties
2082-03-07 00:00:00,Ashadh,13,rani,highway,2,1,0,0,06:00-12:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-07 00:00:00,Ashadh,11,roadcess chowk,inner paved road,2,2,0,0,12:00-18:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-08 00:00:00,Ashadh,15,rani,highway,1,3,0,0,06:00-12:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,3,3
2082-03-08 00:00:00,Ashadh,19,pushpalal chowk,inner paved road,2,1,0,0,18:00-00:00,other causes,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-09 00:00:00,Ashadh,15,rani,highway,2,2,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-09 00:00:00,Ashadh,14,rani,inner paved road,1,1,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-10 00:00:00,Ashadh,3,bargachhi,highway,2,1,0,0,00:00-06:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-11 00:00:00,Ashadh,15,rani,inner paved road,1,1,0,0,18:00-00:00,,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-11 00:00:00,Ashadh,4,dto,inner paved road,1,1,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-13 00:00:00,Ashadh,4,pipal chowk,highway,2,1,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-14 00:00:00,Ashadh,4,kanchanbari,inner paved road,1,1,0,0,18:00-00:00,overload,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-14 00:00:00,Ashadh,14,rani,highway,1,1,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-15 00:00:00,Ashadh,4,bargachhi,highway,2,4,0,0,12:00-18:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,4,4
2082-03-15 00:00:00,Ashadh,13,rani,inner paved road,3,2,0,0,18:00-00:00,overload,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-17 00:00:00,Ashadh,4,airport road,highway,2,0,1,0,12:00-18:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,medium,1,1
2082-03-17 00:00:00,Ashadh,1,rani,inner paved road,1,1,0,0,18:00-00:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-17 00:00:00,Ashadh,3,dto,highway,1,2,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-17 00:00:00,Ashadh,4,dto,highway,1,2,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-18 00:00:00,Ashadh,15,rani,inner paved road,2,2,0,0,06:00-12:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-18 00:00:00,Ashadh,3,ausadhi bibhag,highway,3,2,0,0,06:00-12:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-18 00:00:00,Ashadh,9,sansari mai,inner paved road,1,0,0,0,18:00-00:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,0,0
2082-03-19 00:00:00,Ashadh,11,bus park,inner paved road,1,1,0,0,18:00-00:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-20 00:00:00,Ashadh,4,dto,inner paved road,2,1,0,0,06:00-12:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-20 00:00:00,Ashadh,15,rani,inner paved road,1,2,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-20 00:00:00,Ashadh,13,degree campus,highway,2,1,0,0,18:00-00:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-22 00:00:00,Ashadh,3,ddc,highway,1,2,1,0,06:00-12:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,medium,3,3
2082-03-22 00:00:00,Ashadh,3,oil nigam,highway,1,0,0,1,00:00-06:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,high,0,1
2082-02-24 00:00:00,Ashadh,4,pipal chowk,highway,2,0,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,0,0
2082-03-24 00:00:00,Ashadh,14,rani,inner paved road,2,2,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-02-26 00:00:00,Ashadh,18,rani,inner paved road,2,1,0,0,18:00-00:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-26 00:00:00,Ashadh,7,jaljala chowk,inner paved road,2,2,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-27 00:00:00,Ashadh,14,rani,inner paved road,2,3,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,3,3
2082-03-27 00:00:00,Ashadh,12,roadcess chowk,highway,2,1,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-27 00:00:00,Ashadh,4,gograha chowk,highway,2,4,0,0,18:00-00:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,4,4
2082-03-28 00:00:00,Ashadh,19,ghinaghat,inner paved road,1,1,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-29 00:00:00,Ashadh,13,rani,inner paved road,1,1,0,0,06:00-12:00,pedestrian’s fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-29 00:00:00,Ashadh,12,roadcess chowk,inner paved road,1,1,0,0,00:00-06:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-30 00:00:00,Ashadh,14,petrol pump,highway,2,1,0,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,1,1
2082-03-30 00:00:00,Ashadh,2,munalpath,highway,2,2,1,0,12:00-18:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,medium,3,3
2082-03-31 00:00:00,Ashadh,19,pushpalal chowk,inner paved road,2,2,0,0,18:00-00:00,driver's fault,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,low,2,2
2082-03-32,Ashadh,7,hatkhola,inner paved road,2,2,1,0,12:00-18:00,vehicle condition,3,Grishma,Summer,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,medium,3,3
2082-04-01 00:00:00,Shrawan,13,degree campus,highway,2,0,0,0,06:00-12:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-02 00:00:00,Shrawan,12,dto,inner paved road,2,1,0,0,18:00-00:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-03 00:00:00,Shrawan,14,rani,highway,2,1,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-03 00:00:00,Shrawan,6,bhaudaha,inner paved road,1,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-05 00:00:00,Shrawan,3,oil nigam,highway,1,1,0,0,06:00-12:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-07 00:00:00,Shrawan,14,hamro hospital,highway,1,0,1,0,06:00-12:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,medium,1,1
2082-04-07 00:00:00,Shrawan,1,bhatta chowk,inner paved road,2,0,1,0,06:00-12:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,medium,1,1
2082-04-07 00:00:00,Shrawan,13,talim kendra,inner paved road,2,2,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-07 00:00:00,Shrawan,14,rani,highway,2,1,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-08 00:00:00,Shrawan,9,dhobiyari,inner paved road,2,1,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-08 00:00:00,Shrawan,4,bargachhi,highway,2,3,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,3,3
2082-04-08 00:00:00,Shrawan,13,telecom,highway,2,2,0,0,18:00-00:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-08 00:00:00,Shrawan,5,kesaliya,inner paved road,1,2,0,0,18:00-00:00,other causes,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-09 00:00:00,Shrawan,13,sainik tole,inner paved road,1,2,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-10 00:00:00,Shrawan,13,degree campus,highway,2,1,0,0,18:00-00:00,vehicle condition,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-10 00:00:00,Shrawan,8,hatkhola,inner paved road,2,3,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,3,3
2082-04-11 00:00:00,Shrawan,14,rani,highway,2,2,0,0,06:00-12:00,overload,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-11 00:00:00,Shrawan,8,thangachii,inner paved road,2,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-12 00:00:00,Shrawan,3,oil nigam,inner paved road,2,1,0,0,06:00-12:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-12 00:00:00,Shrawan,3,jublebi mod,inner paved road,1,1,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-12 00:00:00,Shrawan,13,rani,inner paved road,1,1,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-12 00:00:00,Shrawan,8,hatkhola,inner paved road,2,2,0,0,18:00-00:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-13 00:00:00,Shrawan,2,pushpalal chowk,inner paved road,1,2,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-13 00:00:00,Shrawan,15,rani,inner paved road,2,1,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-13 00:00:00,Shrawan,7,hatkhola,inner paved road,2,2,0,0,12:00-18:00,pedestrian’s fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-13 00:00:00,Shrawan,1,tinpaini,inner paved road,1,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-13 00:00:00,Shrawan,15,rani,inner paved road,2,1,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-13 00:00:00,Shrawan,7,hatkhola,inner paved road,2,1,0,0,12:00-18:00,traffic rule violation,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-13 00:00:00,Shrawan,1,tinpaini,inner paved road,1,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-14 00:00:00,Shrawan,3,hatkhola,inner paved road,1,3,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,3,3
2082-04-14 00:00:00,Shrawan,14,rani,inner paved road,2,1,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-15 00:00:00,Shrawan,1,thulo mill,inner paved road,2,2,0,0,06:00-12:00,pedestrian’s fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-15 00:00:00,Shrawan,9,bus park,highway,2,2,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-16 00:00:00,Shrawan,15,rani,inner paved road,1,0,0,0,18:00-00:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-16 00:00:00,Shrawan,14,rani,highway,1,1,0,0,06:00-12:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-16 00:00:00,Shrawan,1,rani,inner unpaved road,1,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-16 00:00:00,Shrawan,17,rani,inner paved road,1,0,0,0,18:00-00:00,pedestrian’s fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-17 00:00:00,Shrawan,3,oil nigam,highway,1,2,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-17 00:00:00,Shrawan,4,dto,highway,1,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-17 00:00:00,Shrawan,13,rani,inner paved road,2,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-17 00:00:00,Shrawan,11,dto,inner paved road,1,1,0,0,00:00-06:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-18 00:00:00,Shrawan,4,pushpalal chowk,inner paved road,2,1,0,0,06:00-12:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-18 00:00:00,Shrawan,2,hatkhola,inner paved road,1,0,0,0,12:00-18:00,pedestrian’s fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-18 00:00:00,Shrawan,14,rani,highway,2,5,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,5,5
2082-04-18 00:00:00,Shrawan,14,rani,highway,1,1,0,0,00:00-06:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-18 00:00:00,Shrawan,6,dto,inner paved road,1,2,0,0,00:00-06:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-19 00:00:00,Shrawan,3,bargachhi,highway,1,1,1,0,06:00-12:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,medium,2,2
2082-04-19 00:00:00,Shrawan,12,dto,inner paved road,2,0,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-20 00:00:00,Shrawan,7,hatkhola,inner paved road,2,1,0,0,06:00-12:00,pedestrian’s fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-22 00:00:00,Shrawan,3,hatkhola,inner unpaved road,2,1,0,0,18:00-00:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-23 00:00:00,Shrawan,3,kanchanbari,highway,1,6,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,6,6
2082-04-23 00:00:00,Shrawan,14,rani,inner paved road,1,4,0,0,18:00-00:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,4,4
2082-04-24 00:00:00,Shrawan,4,dto,inner paved road,1,2,0,0,06:00-12:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-24 00:00:00,Shrawan,15,rani,inner paved road,1,1,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-24 00:00:00,Shrawan,13,rani,inner paved road,2,0,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-24 00:00:00,Shrawan,9,dto,highway,2,2,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-24 00:00:00,Shrawan,12,dto,inner paved road,2,2,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-25 00:00:00,Shrawan,9,jaljala chowk,inner paved road,1,0,0,0,12:00-18:00,pedestrian’s fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-26 00:00:00,Shrawan,14,rani,highway,2,1,0,0,06:00-12:00,overtake,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-27 00:00:00,Shrawan,14,rani,highway,1,2,0,0,12:00-18:00,other causes,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-27 00:00:00,Shrawan,4,rajbanshi chowk,highway,1,2,0,0,00:00-06:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-28 00:00:00,Shrawan,4,pipal chowk,highway,1,4,0,1,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,high,4,5
2082-04-28 00:00:00,Shrawan,6,dto,highway,2,1,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-28 00:00:00,Shrawan,4,rajbanshi chowk,highway,1,0,0,0,12:00-18:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-04-28 00:00:00,Shrawan,15,bhatta chowk,inner paved road,1,3,0,0,12:00-18:00,pedestrian’s fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,3,3
2082-04-29 00:00:00,Shrawan,14,rani,highway,1,2,0,0,12:00-18:00,driver's fault,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-04-28 00:00:00,Shrawan,14,rani,inner paved road,1,1,0,0,00:00-06:00,speeding,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-04-31,Shrawan,14,rani,highway,1,3,0,0,18:00-00:00,other causes,4,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,3,3
2082-05-01 00:00:00,Bhadra,13,kali mandir,inner paved road,2,0,0,0,06:00-12:00,driver's fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-05-01 00:00:00,Bhadra,15,hanuman mandir,highway,2,0,0,0,12:00-18:00,speeding,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-05-01 00:00:00,Bhadra,15,rani,highway,1,1,0,0,18:00-00:00,other causes,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-02 00:00:00,Bhadra,7,jaljala chowk,inner paved road,2,1,0,0,06:00-12:00,speeding,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-02 00:00:00,Bhadra,13,sainik tole,inner paved road,2,0,0,0,06:00-12:00,overtake,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,0,0
2082-05-02 00:00:00,Bhadra,10,dto,inner paved road,2,1,1,0,06:00-12:00,driver's fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,medium,2,2
2082-05-02 00:00:00,Bhadra,12,dto,inner paved road,1,1,0,1,18:00-00:00,driver's fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,high,1,2
2082-05-03 00:00:00,Bhadra,5,ring road,inner paved road,1,1,0,0,12:00-18:00,speeding,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-04 00:00:00,Bhadra,15,bhatta chowk,inner paved road,1,1,0,0,12:00-18:00,pedestrian’s fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-04 00:00:00,Bhadra,4,ddc,highway,2,0,0,1,18:00-00:00,speeding,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,high,0,1
2082-05-06 00:00:00,Bhadra,15,rani,inner paved road,1,1,0,0,18:00-00:00,driver's fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-06 00:00:00,Bhadra,4,dto,inner paved road,1,1,0,0,18:00-00:00,other causes,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-07 00:00:00,Bhadra,4,oil nigam,inner paved road,1,1,0,0,12:00-18:00,speeding,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-07 00:00:00,Bhadra,17,rani,inner paved road,1,2,0,0,18:00-00:00,pedestrian’s fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,2,2
2082-05-08 00:00:00,Bhadra,14,icp chowk,inner paved road,2,3,0,1,12:00-18:00,pedestrian’s fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,high,3,4
2082-05-08 00:00:00,Bhadra,18,rani,inner paved road,1,1,0,0,18:00-00:00,speeding,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,1,1
2082-05-09 00:00:00,Bhadra,14,rani,highway,1,3,0,0,06:00-12:00,driver's fault,5,Barkha,Summer,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,low,3,3
